studentid,academic_year,att_pct,n_demerits,course_number,term,grade_pct,failed_course
9790641,2014,100,18,HIST10,Q1,81,
9803161,2014,88,13,GYM10,Q1,83,
9803161,2014,84,14,GYM10,Q2,70,
9803161,2014,84,14,HIST10,Q2,76,
9803161,2014,88,13,HIST10,Q1,75,
9809424,2014,100,14,RHET10,Q2,76,
9809424,2014,95,8,RHET10,Q1,82,
9809424,2014,95,8,SCI20,Q1,79,
9809424,2014,100,14,SCI20,Q2,79,
9828225,2014,88,18,ENG05,Q1,50,
9828225,2014,96,36,ENG05,Q2,50,
9828225,2014,96,36,FREN10,Q2,57,
9828225,2014,88,18,FREN10,Q1,77,
9828225,2014,88,18,SCI25,Q1,53,
9828225,2014,96,36,SCI25,Q2,63,
9847044,2014,94,4,GYM10,Q2,97,
9847044,2014,93,4,GYM10,Q1,89,
9909904,2014,95,21,ENG05,Q1,100,
9909904,2014,86,33,ENG05,Q2,50,
9916201,2014,98,3,ENG01,Q1,83,
9916201,2014,96,7,ENG01,Q2,78,
9916201,2014,96,7,MATH11,Q2,80,
9916201,2014,98,3,MATH11,Q1,83,
9916201,2014,98,3,MATH13,Q1,71,
9916201,2014,96,7,MATH13,Q2,73,
9922500,2014,90,26,HIST11,Q1,71,
9922500,2014,88,45,HIST11,Q2,70,
9922500,2014,88,45,SCI10,Q2,71,
9922500,2014,90,26,SCI10,Q1,74,
9935104,2014,83,12,HIST10,Q1,73,
9935104,2014,84,43,HIST10,Q2,85,
9960336,2014,95,9,ENG05,Q1,100,
9960336,2014,98,42,ENG05,Q2,100,
9972964,2014,100,5,ENG05,Q1,50,
9972964,2014,100,6,ENG05,Q2,100,
9972964,2014,100,6,RHET10,Q2,70,
9972964,2014,100,5,RHET10,Q1,79,
10017225,2014,100,14,ENG05,Q1,72,
10017225,2014,94,37,ENG05,Q2,100,
10017225,2014,94,37,GYM31,Q2,100,
10017225,2014,100,14,GYM31,Q1,92,
10929636,2014,88,23,STUDY15,Q1,100,
10929636,2014,90,28,STUDY15,Q2,105,
11002489,2014,100,19,ENG05,Q1,50,
11002489,2014,100,19,MATH22,Q1,60,
11002489,2014,92,17,MATH22,Q2,67,
11002489,2014,92,17,RHET20,Q2,81,
11002489,2014,100,19,RHET20,Q1,77,
11022400,2014,96,57,ENG05,Q2,82,
11022400,2014,93,28,ENG05,Q1,74,
11022400,2014,93,28,ENG10,Q1,80,
11022400,2014,96,57,ENG10,Q2,72,
11229201,2014,96,5,RHET10,Q2,71,
11256025,2014,98,1,SCI30,Q1,80,
11256025,2014,96,2,SCI30,Q2,81,
11296321,2014,100,5,ENG05,Q2,50,
11296321,2014,100,2,ENG05,Q1,50,
11303044,2014,96,19,ENG05,Q2,50,
11303044,2014,100,4,ENG05,Q1,75,
11303044,2014,100,4,SPAN10,Q1,70,
11303044,2014,96,19,SPAN10,Q2,83,
11309769,2014,100,10,GYM20,Q1,89,
11309769,2014,86,14,GYM20,Q2,74,
11343424,2014,88,1,ENG01,Q1,90,
11377129,2014,96,3,SPAN10,Q2,89,
11377129,2014,98,4,SPAN10,Q1,88,
11390625,2014,100,9,ENG05,Q1,100,
34339600,2014,86,45,SPAN20,Q2,63,
34351321,2014,98,4,GYM20,Q1,93,
34351321,2014,94,8,GYM20,Q2,85,
34351321,2014,94,8,RHET20,Q2,88,
34351321,2014,98,4,RHET20,Q1,72,
34398225,2014,83,32,SPAN20,Q1,77,
34398225,2014,66,41,SPAN20,Q2,50,
34433424,2014,100,18,MATH32,Q2,74,
34433424,2014,98,17,MATH32,Q1,64,
34445161,2014,90,24,HIST35,Q2,76,
34445161,2014,90,7,HIST35,Q1,82,
34445161,2014,90,7,SCI35,Q1,78,
34445161,2014,90,24,SCI35,Q2,85,
34445161,2014,90,24,STUDY45,Q2,93,
34445161,2014,90,7,STUDY45,Q1,97,
34468641,2014,93,14,ENG05,Q1,50,
34468641,2014,93,14,MATH20,Q1,68,
34468641,2014,100,14,MATH20,Q2,67,
34480384,2014,100,23,RHET20,Q1,81,
34480384,2014,98,41,RHET20,Q2,71,
34492129,2014,96,6,ENG30,Q2,91,
34492129,2014,98,4,ENG30,Q1,85,
34503876,2014,98,5,MATH20,Q1,77,
34503876,2014,96,14,MATH20,Q2,67,
34515625,2014,88,19,SCI20,Q2,50,
34515625,2014,95,17,SCI20,Q1,53,
34527376,2014,88,12,MATH22,Q1,80,
34527376,2014,88,22,MATH22,Q2,74,
34527376,2014,88,22,RHET20,Q2,66,
34527376,2014,88,12,RHET20,Q1,62,
34539129,2014,98,5,ENG74,Q1,86,
34539129,2014,100,12,ENG74,Q2,82,
34539129,2014,100,12,HIST70,Q2,76,
34539129,2014,98,5,HIST70,Q1,66,
34550884,2014,79,15,HIST11,Q1,70,
34550884,2014,76,19,HIST11,Q2,68,
36144144,2014,98,11,SPAN10,Q1,89,
36144144,2014,94,19,SPAN10,Q2,92,
36204289,2014,71,34,MATH33,Q1,74,
36204289,2014,54,30,MATH33,Q2,72,
36216324,2014,88,21,GYM31,Q1,63,
36216324,2014,86,29,GYM31,Q2,73,
36216324,2014,86,29,MATH34,Q2,83,
36216324,2014,88,21,MATH34,Q1,90,
36228361,2014,98,18,ENG30,Q1,87,
36228361,2014,88,29,ENG30,Q2,77,
36228361,2014,88,29,HIST40,Q2,78,
36228361,2014,98,18,HIST40,Q1,75,
36312676,2014,100,4,MATH40,Q1,70,
36312676,2014,100,11,MATH40,Q2,60,
36360900,2014,98,24,SPAN20,Q1,76,
36360900,2014,96,18,SPAN20,Q2,74,
36433296,2014,88,24,ART20,Q2,84,
36433296,2014,93,25,ART20,Q1,83,
36433296,2014,93,25,ENG40,Q1,78,
36433296,2014,88,24,ENG40,Q2,73,
36433296,2014,88,24,MATH01,Q2,103,
36433296,2014,93,25,MATH01,Q1,95,
36554116,2014,88,38,ART20,Q2,76,
36554116,2014,95,15,ART20,Q1,76,
36735721,2014,70,72,ENG05,Q2,50,
36735721,2014,93,81,ENG05,Q1,50,
36735721,2014,93,81,HIST20,Q1,72,
36735721,2014,70,72,HIST20,Q2,50,
36747844,2014,88,12,RHET35,Q1,76,
36747844,2014,86,27,RHET35,Q2,71,
36747844,2014,86,27,SCI30,Q2,73,
36747844,2014,88,12,SCI30,Q1,74,
36772096,2014,93,27,GYM31,Q1,67,
36772096,2014,92,51,GYM31,Q2,79,
36772096,2014,92,51,MATH32,Q2,67,
36772096,2014,93,27,MATH32,Q1,60,
36820624,2014,86,13,SCI20,Q1,71,
36820624,2014,96,46,SCI20,Q2,74,
36832761,2014,100,2,GYM10,Q2,88,
36832761,2014,90,2,GYM10,Q1,92,
36832761,2014,90,2,SCI10,Q1,86,
36832761,2014,100,2,SCI10,Q2,90,
36893476,2014,92,67,ENG30,Q2,79,
11390625,2014,96,23,ENG05,Q2,100,
12313081,2014,88,30,ENG40,Q2,73,
12313081,2014,95,17,ENG40,Q1,74,
12313081,2014,95,17,THE13,Q1,80,
12313081,2014,88,30,THE13,Q2,85,
13329801,2014,100,6,STUDY45,Q2,95,
13329801,2014,100,6,STUDY45,Q1,111,
13697401,2014,95,15,SPAN20,Q1,79,
13697401,2014,90,24,SPAN20,Q2,84,
13727025,2014,92,9,ENG10,Q2,69,
13727025,2014,100,15,ENG10,Q1,72,
16974400,2014,93,18,ENG10,Q1,81,
16974400,2014,94,14,ENG10,Q2,90,
16974400,2014,94,14,HIST30,Q2,79,
16974400,2014,93,18,HIST30,Q1,85,
16974400,2014,93,18,MATH22,Q1,77,
16974400,2014,94,14,MATH22,Q2,70,
16990884,2014,100,20,MATH44,Q1,80,
16990884,2014,100,9,MATH44,Q2,89,
17032129,2014,84,20,HIST41,Q2,77,
17032129,2014,88,13,HIST41,Q1,81,
17032129,2014,88,13,MATH22,Q1,61,
17032129,2014,84,20,MATH22,Q2,70,
17040384,2014,100,42,SCI30,Q1,86,
17040384,2014,94,52,SCI30,Q2,70,
17056900,2014,84,31,HIST45,Q2,90,
17056900,2014,83,10,HIST45,Q1,87,
17089956,2014,78,49,HIST40,Q2,75,
17089956,2014,95,44,HIST40,Q1,83,
17098225,2014,84,5,MATH40,Q2,72,
17098225,2014,90,3,MATH40,Q1,71,
17106496,2014,83,39,GYM31,Q1,75,
17106496,2014,76,44,GYM31,Q2,82,
17114769,2014,78,78,SCI30,Q2,63,
17114769,2014,95,38,SCI30,Q1,67,
17123044,2014,100,2,SCI31,Q1,86,
17123044,2014,96,10,SCI31,Q2,86,
17164449,2014,96,29,MATH32,Q2,72,
17164449,2014,95,16,MATH32,Q1,78,
17172736,2014,92,57,ENG30,Q2,68,
17172736,2014,86,27,ENG30,Q1,66,
17181025,2014,88,43,RHET30,Q1,77,
17181025,2014,88,65,RHET30,Q2,74,
17214201,2014,100,5,ART12,Q1,81,
17214201,2014,92,4,ART12,Q2,72,
17214201,2014,92,4,SCI20,Q2,78,
17214201,2014,100,5,SCI20,Q1,87,
17247409,2014,96,6,SCI31,Q2,70,
17288964,2014,96,17,MATH32,Q2,87,
17288964,2014,95,18,MATH32,Q1,72,
17330569,2014,96,13,ENG10,Q2,69,
17330569,2014,98,3,ENG10,Q1,82,
17347225,2014,98,4,GYM20,Q1,97,
17347225,2014,98,1,GYM20,Q2,85,
17363889,2014,90,1,MATH44,Q2,81,
17363889,2014,93,1,MATH44,Q1,86,
17413929,2014,92,13,MATH40,Q2,65,
17413929,2014,95,5,MATH40,Q1,63,
17757796,2014,94,24,GYM10,Q2,50,
17757796,2014,93,21,GYM10,Q1,76,
17757796,2014,93,21,HIST11,Q1,67,
17757796,2014,94,24,HIST11,Q2,71,
17757796,2014,94,24,SCI10,Q2,73,
17757796,2014,93,21,SCI10,Q1,76,
17892900,2014,100,5,ENG40,Q1,70,
17892900,2014,98,6,ENG40,Q2,62,
17892900,2014,98,6,HIST35,Q2,72,
17892900,2014,100,5,HIST35,Q1,70,
17892900,2014,100,5,SPAN30,Q1,75,
17892900,2014,98,6,SPAN30,Q2,57,
17892900,2014,98,6,THE13,Q2,78,
17892900,2014,100,5,THE13,Q1,85,
17901361,2014,92,7,MATH01,Q2,80,
17901361,2014,100,54,MATH01,Q1,93,
17901361,2014,100,54,SCI20,Q1,72,
17901361,2014,92,7,SCI20,Q2,79,
18079504,2014,100,4,ENG30,Q1,89,
18079504,2014,100,6,ENG30,Q2,93,
18079504,2014,100,6,GYM31,Q2,96,
7573504,2014,86,27,SPAN30,Q1,83,
8749764,2014,98,15,HIST11,Q2,63,
8749764,2014,98,16,HIST11,Q1,73,
8761600,2014,94,21,SCI20,Q2,92,
8761600,2014,93,8,SCI20,Q1,88,
8791225,2014,98,13,HIST11,Q1,81,
8791225,2014,100,23,HIST11,Q2,85,
8803089,2014,90,10,HIST70,Q2,68,
8803089,2014,95,6,HIST70,Q1,71,
8809024,2014,57,34,GYM10,Q1,65,
8809024,2014,62,16,GYM10,Q2,64,
8809024,2014,62,16,SCI70,Q2,50,
8809024,2014,57,34,SCI70,Q1,50,
8832784,2014,100,20,RHET10,Q2,89,
8832784,2014,100,5,RHET10,Q1,85,
8832784,2014,100,5,SCI20,Q1,74,
8832784,2014,100,20,SCI20,Q2,70,
8862529,2014,76,36,MATH11,Q1,70,
8862529,2014,94,44,MATH11,Q2,83,
8862529,2014,94,44,RHET10,Q2,70,
8862529,2014,76,36,RHET10,Q1,80,
8886361,2014,90,24,RHET10,Q2,74,
8886361,2014,95,6,RHET10,Q1,79,
8886361,2014,95,6,STUDY15,Q1,100,
8886361,2014,90,24,STUDY15,Q2,100,
8892324,2014,90,8,ENG10,Q1,55,
8892324,2014,92,31,ENG10,Q2,72,
8892324,2014,92,31,MATH11,Q2,92,
8892324,2014,92,31,MATH13,Q2,76,
8892324,2014,92,31,STUDY15,Q2,100,
8892324,2014,90,8,STUDY15,Q1,100,
8922169,2014,100,2,GYM10,Q1,86,
8922169,2014,100,4,GYM10,Q2,75,
8928144,2014,95,26,ENG05,Q1,50,
8928144,2014,95,26,MATH10,Q1,86,
8934121,2014,100,1,ENG10,Q2,104,
8934121,2014,100,1,STUDY15,Q2,95,
8940100,2014,100,25,ENG10,Q2,73,
8940100,2014,95,29,ENG10,Q1,72,
8940100,2014,95,29,RHET10,Q1,70,
8940100,2014,100,25,RHET10,Q2,63,
8940100,2014,100,25,STUDY15,Q2,100,
8940100,2014,95,29,STUDY15,Q1,100,
8946081,2014,92,23,ENG10,Q2,62,
8946081,2014,98,29,ENG10,Q1,80,
8964036,2014,96,5,RHET10,Q2,81,
8964036,2014,100,2,RHET10,Q1,87,
8994001,2014,86,39,GYM10,Q1,61,
8994001,2014,68,58,GYM10,Q2,57,
9012004,2014,98,27,SPAN10,Q2,85,
9012004,2014,90,9,SPAN10,Q1,75,
9036036,2014,98,5,HIST11,Q1,73,
9036036,2014,92,7,HIST11,Q2,76,
9036036,2014,92,7,MATH10,Q2,82,
9036036,2014,98,5,MATH10,Q1,74,
9078169,2014,84,51,STUDY15,Q2,100,
9078169,2014,100,39,STUDY15,Q1,100,
9114361,2014,96,6,ENG10,Q2,77,
9114361,2014,100,1,ENG10,Q1,78,
9114361,2014,100,1,STUDY15,Q1,100,
9114361,2014,96,6,STUDY15,Q2,100,
9120400,2014,100,3,HIST11,Q1,76,
9120400,2014,98,8,HIST11,Q2,68,
9144576,2014,90,39,GYM10,Q1,50,
9144576,2014,56,35,GYM10,Q2,50,
9168784,2014,98,27,ENG05,Q1,98,
9168784,2014,100,25,ENG05,Q2,50,
9168784,2014,100,25,STUDY15,Q2,100,
9168784,2014,98,27,STUDY15,Q1,96,
9174841,2014,90,3,FREN10,Q1,88,
9174841,2014,80,6,FREN10,Q2,71,
9174841,2014,80,6,HIST11,Q2,79,
9174841,2014,90,3,HIST11,Q1,80,
9186961,2014,100,33,GYM10,Q1,62,
9186961,2014,92,42,GYM10,Q2,75,
9186961,2014,92,42,SCI10,Q2,73,
9186961,2014,100,33,SCI10,Q1,80,
9199089,2014,90,31,ENG74,Q1,77,
9199089,2014,90,40,ENG74,Q2,72,
36893476,2014,98,28,ENG30,Q1,84,
36917776,2014,95,41,ART12,Q1,69,
36917776,2014,84,43,ART12,Q2,65,
36917776,2014,84,43,ENG10,Q2,84,
36917776,2014,95,41,ENG10,Q1,72,
36954241,2014,100,2,MATH32,Q1,72,
36954241,2014,100,4,MATH32,Q2,68,
36954241,2014,100,4,SCI30,Q2,77,
36954241,2014,100,2,SCI30,Q1,76,
36978561,2014,98,8,ENG30,Q1,79,
36978561,2014,100,27,ENG30,Q2,80,
36978561,2014,100,27,SCI20,Q2,89,
36978561,2014,98,8,SCI20,Q1,89,
36978561,2014,98,8,SPAN30,Q1,85,
36978561,2014,100,27,SPAN30,Q2,95,
36990724,2014,74,86,ENG05,Q2,50,
36990724,2014,88,51,ENG05,Q1,100,
37002889,2014,90,16,MATH10,Q2,70,
37002889,2014,95,16,MATH10,Q1,72,
37100281,2014,100,17,HIST30,Q1,72,
37100281,2014,90,21,HIST30,Q2,72,
37100281,2014,90,21,SPAN20,Q2,76,
37100281,2014,100,17,SPAN20,Q1,71,
37222201,2014,95,34,ENG05,Q1,100,
37222201,2014,96,56,ENG05,Q2,88,
37222201,2014,96,56,HIST20,Q2,79,
37222201,2014,95,34,HIST20,Q1,86,
37834801,2014,93,18,ENG05,Q1,50,
37834801,2014,84,23,ENG05,Q2,50,
37859409,2014,88,14,HIST30,Q1,71,
37859409,2014,88,20,HIST30,Q2,79,
37859409,2014,88,20,MATH40,Q2,76,
37859409,2014,88,14,MATH40,Q1,70,
37920964,2014,82,30,GYM20,Q2,82,
37920964,2014,88,26,GYM20,Q1,91,
37920964,2014,88,26,HIST20,Q1,52,
37920964,2014,82,30,HIST20,Q2,50,
37945600,2014,86,17,SCI36,Q1,85,
37945600,2014,82,29,SCI36,Q2,86,
37970244,2014,81,28,ART12,Q1,53,
37970244,2014,58,43,ART12,Q2,72,
37970244,2014,58,43,ENG10,Q2,75,
37970244,2014,81,28,ENG10,Q1,63,
37970244,2014,81,28,STUDY15,Q1,90,
37982569,2014,62,27,SCI70,Q2,73,
37982569,2014,79,27,SCI70,Q1,73,
37994896,2014,100,5,HIST45,Q2,79,
37994896,2014,100,1,HIST45,Q1,70,
37994896,2014,100,1,SCI30,Q1,74,
37994896,2014,100,5,SCI30,Q2,88,
38007225,2014,95,50,SPAN12,Q1,76,
38007225,2014,88,57,SPAN12,Q2,50,
38130625,2014,98,2,SCI20,Q1,76,
38130625,2014,96,3,SCI20,Q2,70,
38167684,2014,98,14,HIST70,Q2,68,
38167684,2014,86,19,HIST70,Q1,84,
38167684,2014,86,19,MATH70,Q1,92,
38167684,2014,98,14,MATH70,Q2,92,
38229489,2014,88,10,RHET10,Q2,78,
38229489,2014,95,10,RHET10,Q1,84,
46348864,2014,92,25,ENG05,Q2,100,
46348864,2014,95,28,ENG05,Q1,100,
46362481,2014,74,48,RHET10,Q1,61,
46362481,2014,44,38,RHET10,Q2,50,
46389721,2014,100,6,FREN10,Q1,64,
46389721,2014,100,6,FREN10,Q2,79,
46389721,2014,100,6,HIST11,Q2,71,
46389721,2014,100,6,HIST11,Q1,66,
46403344,2014,100,4,GYM10,Q2,97,
46403344,2014,100,5,GYM10,Q1,95,
46444225,2014,93,5,ENG05,Q1,100,
46444225,2014,98,26,ENG05,Q2,100,
46444225,2014,98,26,HIST11,Q2,77,
46444225,2014,93,5,HIST11,Q1,84,
46444225,2014,93,5,MATH10,Q1,88,
46444225,2014,98,26,MATH10,Q2,88,
48038761,2014,98,1,ENG75,Q2,81,
48038761,2014,93,1,ENG75,Q1,92,
50410000,2014,100,11,ENG10,Q2,64,
18079504,2014,100,4,GYM31,Q1,96,
18498601,2014,94,15,HIST40,Q2,69,
18498601,2014,95,15,HIST40,Q1,76,
20711601,2014,98,3,SCI30,Q2,64,
20711601,2014,100,12,SCI30,Q1,72,
20720704,2014,82,57,SCI30,Q2,61,
20720704,2014,74,46,SCI30,Q1,50,
20720704,2014,74,46,SPAN20,Q1,50,
20720704,2014,82,57,SPAN20,Q2,50,
20720704,2014,82,57,STUDY15,Q2,50,
20720704,2014,74,46,STUDY15,Q1,50,
20766249,2014,90,36,MATH01,Q2,91,
20766249,2014,98,28,MATH01,Q1,107,
20766249,2014,98,28,RHET20,Q1,74,
20766249,2014,90,36,RHET20,Q2,79,
20766249,2014,90,36,SPAN30,Q2,72,
20766249,2014,98,28,SPAN30,Q1,77,
20775364,2014,100,12,SCI30,Q1,80,
20775364,2014,100,14,SCI30,Q2,77,
20830096,2014,98,33,ART12,Q1,80,
20830096,2014,78,72,ART12,Q2,69,
20830096,2014,78,72,ENG01,Q2,70,
20830096,2014,98,33,ENG01,Q1,64,
20830096,2014,98,33,SPAN20,Q1,59,
20830096,2014,78,72,SPAN20,Q2,57,
22848400,2014,45,35,ENG10,Q1,50,
22848400,2014,82,26,ENG10,Q2,76,
22848400,2014,82,26,SPAN11,Q2,77,
22848400,2014,45,35,SPAN11,Q1,50,
22877089,2014,92,11,FREN20,Q2,80,
22877089,2014,90,18,FREN20,Q1,93,
22877089,2014,90,18,RHET25,Q1,89,
22877089,2014,92,11,RHET25,Q2,87,
22896225,2014,98,1,ENG10,Q2,101,
22896225,2014,98,1,RHET10,Q2,96,
24940036,2014,100,25,ART20,Q2,81,
24940036,2014,100,11,ART20,Q1,87,
24950025,2014,88,26,MATH11,Q2,80,
24950025,2014,93,27,MATH11,Q1,84,
24950025,2014,93,27,MATH13,Q1,74,
24950025,2014,88,26,MATH13,Q2,77,
24960016,2014,100,9,HIST35,Q1,85,
24960016,2014,88,9,HIST35,Q2,96,
24960016,2014,88,9,SCI35,Q2,92,
24960016,2014,100,9,SCI35,Q1,95,
24980004,2014,94,4,HIST20,Q2,91,
24980004,2014,100,5,HIST20,Q1,92,
25040016,2014,90,11,ENG30,Q2,85,
25040016,2014,93,8,ENG30,Q1,83,
25050025,2014,90,4,STUDY45,Q1,95,
25050025,2014,92,9,STUDY45,Q2,98,
25060036,2014,90,14,ENG20,Q2,93,
25060036,2014,93,23,ENG20,Q1,84,
25060036,2014,93,23,MATH22,Q1,99,
25060036,2014,90,14,MATH22,Q2,100,
25100100,2014,98,10,ENG78,Q2,91,
25100100,2014,93,13,ENG78,Q1,89,
25512601,2014,86,33,RHET20,Q2,76,
25512601,2014,86,22,RHET20,Q1,74,
25542916,2014,98,17,SCI10,Q1,86,
25542916,2014,96,16,SCI10,Q2,88,
25553025,2014,92,12,RHET25,Q2,90,
25553025,2014,83,8,RHET25,Q1,94,
25553025,2014,83,8,SCI20,Q1,88,
25553025,2014,92,12,SCI20,Q2,92,
25654225,2014,95,3,ENG20,Q1,77,
25654225,2014,78,3,ENG20,Q2,80,
25654225,2014,78,3,HIST25,Q2,67,
25654225,2014,95,3,HIST25,Q1,63,
25674489,2014,96,4,RHET25,Q2,70,
25674489,2014,98,6,RHET25,Q1,87,
25674489,2014,98,6,SCI20,Q1,82,
25674489,2014,96,4,SCI20,Q2,83,
25989604,2014,90,28,ENG05,Q2,100,
25989604,2014,93,9,ENG05,Q1,100,
25989604,2014,93,9,MATH32,Q1,74,
25989604,2014,90,28,MATH32,Q2,73,
27290176,2014,92,12,ENG05,Q2,53,
27290176,2014,95,10,ENG05,Q1,50,
50410000,2014,100,2,ENG10,Q1,63,
50410000,2014,100,2,STUDY15,Q1,87,
50410000,2014,100,11,STUDY15,Q2,105,
50424201,2014,92,17,GYM10,Q2,94,
50424201,2014,88,25,GYM10,Q1,97,
50495236,2014,98,22,ENG05,Q1,100,
50495236,2014,86,27,ENG05,Q2,100,
50495236,2014,86,27,GYM20,Q2,75,
50495236,2014,98,22,GYM20,Q1,74,
50495236,2014,98,22,HIST20,Q1,77,
50495236,2014,86,27,HIST20,Q2,73,
51840000,2014,72,59,MATH20,Q2,50,
51840000,2014,91,34,MATH20,Q1,54,
52577001,2014,100,2,ENG20,Q1,86,
52577001,2014,98,2,ENG20,Q2,84,
52577001,2014,98,2,SPAN10,Q2,92,
52577001,2014,100,2,SPAN10,Q1,96,
52591504,2014,100,12,FREN10,Q1,70,
52591504,2014,96,13,FREN10,Q2,58,
52591504,2014,96,13,HIST11,Q2,65,
52591504,2014,100,12,HIST11,Q1,63,
52664049,2014,96,10,FREN20,Q2,56,
52664049,2014,90,5,FREN20,Q1,62,
52678564,2014,100,5,FREN10,Q1,80,
52678564,2014,90,32,FREN10,Q2,77,
52707600,2014,82,22,RHET10,Q1,70,
52707600,2014,90,50,RHET10,Q2,80,
52925625,2014,100,1,ENG20,Q1,81,
52925625,2014,98,5,ENG20,Q2,80,
52925625,2014,98,5,SCI20,Q2,85,
52925625,2014,100,1,SCI20,Q1,88,
52925625,2014,100,1,SPAN20,Q1,102,
52925625,2014,98,5,SPAN20,Q2,76,
52940176,2014,100,15,RHET20,Q1,73,
52940176,2014,100,30,RHET20,Q2,70,
53042089,2014,94,70,HIST20,Q2,77,
53042089,2014,90,15,HIST20,Q1,83,
53085796,2014,58,11,RHET10,Q1,50,
53085796,2014,92,26,RHET10,Q2,72,
53085796,2014,92,26,SCI10,Q2,86,
53085796,2014,58,11,SCI10,Q1,87,
53100369,2014,95,7,ENG10,Q1,50,
53100369,2014,95,7,MATH33,Q1,70,
53494596,2014,94,2,MATH20,Q1,50,
53494596,2014,98,7,MATH20,Q2,74,
53509225,2014,68,14,ART12,Q2,58,
53509225,2014,68,14,ENG05,Q2,50,
53523856,2014,100,4,SCI20,Q1,77,
53523856,2014,96,9,SCI20,Q2,74,
36735721,2014,93,81,ENG20,Q1,70,
36735721,2014,70,72,ENG20,Q2,50,
36747844,2014,88,12,HIST35,Q1,78,
36747844,2014,86,27,HIST35,Q2,87,
36759969,2014,86,66,ENG05,Q1,50,
36759969,2014,84,72,ENG05,Q2,50,
36759969,2014,84,72,ENG40,Q2,53,
36759969,2014,86,66,ENG40,Q1,63,
36772096,2014,92,51,FREN10,Q2,85,
36772096,2014,93,27,FREN10,Q1,93,
36820624,2014,86,13,ART12,Q1,72,
36820624,2014,96,46,ART12,Q2,76,
36820624,2014,96,46,MATH20,Q2,73,
36820624,2014,86,13,MATH20,Q1,60,
36832761,2014,90,2,RHET10,Q1,89,
36832761,2014,100,2,RHET10,Q2,80,
36832761,2014,100,2,SPAN10,Q2,88,
36832761,2014,90,2,SPAN10,Q1,84,
36869184,2014,93,45,RHET10,Q1,77,
36869184,2014,74,46,RHET10,Q2,72,
36869184,2014,74,46,SPAN10,Q2,78,
36869184,2014,93,45,SPAN10,Q1,83,
36893476,2014,92,67,MATH32,Q2,58,
36893476,2014,98,28,MATH32,Q1,50,
36893476,2014,98,28,STUDY45,Q1,68,
36893476,2014,92,67,STUDY45,Q2,81,
36917776,2014,84,43,FREN20,Q2,70,
36917776,2014,95,41,FREN20,Q1,82,
36917776,2014,95,41,STUDY15,Q1,85,
36917776,2014,84,43,STUDY15,Q2,90,
36929929,2014,26,9,STUDY15,Q1,100,
36990724,2014,74,86,FREN10,Q2,55,
36990724,2014,88,51,FREN10,Q1,82,
36990724,2014,88,51,GYM30,Q1,82,
36990724,2014,74,86,GYM30,Q2,92,
37002889,2014,95,16,ART12,Q1,77,
37002889,2014,90,16,ART12,Q2,79,
37039396,2014,86,100,HIST70,Q2,69,
37039396,2014,86,68,HIST70,Q1,65,
37039396,2014,86,68,WRI71,Q1,71,
37039396,2014,86,100,WRI71,Q2,61,
37834801,2014,93,18,SCI31,Q1,81,
37834801,2014,84,23,SCI31,Q2,76,
37859409,2014,88,14,ENG40,Q1,70,
37859409,2014,88,20,ENG40,Q2,78,
37871716,2014,96,6,ENG20,Q2,81,
37871716,2014,98,4,ENG20,Q1,87,
37871716,2014,98,4,GYM20,Q1,82,
37871716,2014,96,6,GYM20,Q2,74,
37896336,2014,76,82,ENG10,Q2,56,
37896336,2014,86,53,ENG10,Q1,70,
37908649,2014,90,44,ENG30,Q1,77,
37908649,2014,70,42,ENG30,Q2,74,
37908649,2014,70,42,FREN30,Q2,66,
37908649,2014,90,44,FREN30,Q1,78,
37908649,2014,90,44,HIST40,Q1,70,
37908649,2014,70,42,HIST40,Q2,83,
37920964,2014,88,26,ENG10,Q1,73,
37920964,2014,82,30,ENG10,Q2,61,
37970244,2014,81,28,MATH10,Q1,56,
37970244,2014,58,43,MATH10,Q2,71,
37982569,2014,79,27,FREN11,Q1,84,
37982569,2014,62,27,FREN11,Q2,72,
38093584,2014,98,2,SCI70,Q1,94,
38093584,2014,100,2,SCI70,Q2,88,
38130625,2014,98,2,HIST20,Q1,70,
38130625,2014,96,3,HIST20,Q2,68,
38229489,2014,88,10,ENG10,Q2,61,
38229489,2014,95,10,ENG10,Q1,76,
46362481,2014,44,38,ENG10,Q2,54,
46362481,2014,74,48,ENG10,Q1,50,
46376100,2014,90,22,SCI10,Q2,86,
46376100,2014,100,6,SCI10,Q1,82,
46389721,2014,100,6,RHET10,Q1,90,
46389721,2014,100,6,RHET10,Q2,80,
46403344,2014,100,4,FREN10,Q2,91,
46403344,2014,100,5,FREN10,Q1,91,
46403344,2014,100,5,HIST11,Q1,90,
46403344,2014,100,4,HIST11,Q2,96,
34316164,2014,94,16,ENG20,Q2,88,
34316164,2014,100,13,ENG20,Q1,85,
34316164,2014,100,13,HIST25,Q1,81,
34316164,2014,94,16,HIST25,Q2,81,
34339600,2014,90,45,HIST11,Q1,63,
34339600,2014,86,45,HIST11,Q2,65,
34339600,2014,86,45,STUDY15,Q2,85,
34339600,2014,90,45,STUDY15,Q1,80,
34374769,2014,79,22,ENG10,Q1,74,
34374769,2014,78,30,ENG10,Q2,66,
34374769,2014,78,30,MATH01,Q2,100,
34374769,2014,78,30,RHET10,Q2,73,
34374769,2014,79,22,RHET10,Q1,72,
34398225,2014,83,32,ENG10,Q1,72,
